58
60
60
62
65
63
59
59
63
65
69
70
70
66
65
63
61
61
66
71
64
62
66
63
62
67
65
65
69
71
74
76
75
78
72
76
76
73
74
79
73
69
72
72
67
64
68
69
66
67
68
69
74
77
70
67
64
67
61
63
62
64
74
72
73
70
69
60
65
67
66
71
70
74
74
74
63
64
67
67
73
72
65
65
69
69
65
64
66
70
64
67
63
59
60
55
55
59
57
60
62
61
66
66
69
66
64
57
56
58
60
59
61
62
56
55
57
59
58
55
54
56
59
59
58
53
60
59
57
56
58
62
61
62
54
53
55
52
55
59
57
56
57
56
51
55
53
47
59
55
54
51
55
55
54
48
47
47
42
46
46
50
47
47
42
47
47
51
45
45
43
49
42
39
37
36
37
39
41
36
35
36
34
31
33
42
46
54
48
45
48
52
51
48
45
44
40
44
41
40
37
37
41
41
43
39
38
38
35
36
38
32
30
30
29
26
34
36
49
46
44
44
45
44
45
50
54
51
54
61
68
67
56
58
63
62
57
56
60
61
61
60
54
58
56
60
57
63
66
63
68
72
74
71
67
61
58
59
56
60
60
52
54
55
60
55
60
61
60
63
61
59
63
67
70
66
65
62
63
67
65
63
58
63
60
65
64
64
63
64
66
65
67
69
68
68
71
66
64
67
70
67
70
72
72
66
66
67
61
64
66
62
63
63
68
69
73
74
69
69
69
69
75
81
73
66
64
66
69
63
68
64
63
61
61
61
60
57
61
59
63
60
67
63
64
63
63
63
64
59
60
60
61
60
59
60
59
55
54
54
59
54
56
62
54
56
51
54
51
51
50
52
54
52
55
52
51
53
54
52
51
55
57
56
52
54
58
50
51
50
51
51
55
51
54
51
52
62
58
55
55
53
48
51
48
45
44
42
47
50
50
45
46
46
45
43
40
42
41
43
40
44
42
40
33
33
27
30
29
35
39
31
27
22
24
23
22
31
38
42
40
36
33
34
29
36
40
37
40
36
33
31
30
26
49
45
48
48
45
55
53
51
53
49
49
53
58
58
60
63
67
64
56
59
63
67
70
67
55
60
60
60
59
57
59
68
69
57
58
58
60
62
56
56
55
60
57
55
62
65
59
62
68
72
74
67
62
63
66
69
63
66
64
64
68
69
66
66
68
66
64
65
66
65
66
64
64
68
66
66
63
64
68
69
70
69
65
64
67
70
69
71
75
73
71
69
69
70
71
73
73
71
67
65
63
64
